HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-11-06 22:00;2024-11-06 23:00;DK2;713,190002;95,620003
2024-11-06 21:00;2024-11-06 22:00;DK2;841,619995;112,839996
2024-11-06 20:00;2024-11-06 21:00;DK2;960,590027;128,789993
2024-11-06 19:00;2024-11-06 20:00;DK2;1197,400024;160,539993
2024-11-06 18:00;2024-11-06 19:00;DK2;1835,619995;246,110001
2024-11-06 17:00;2024-11-06 18:00;DK2;2495,709961;334,609985
2024-11-06 16:00;2024-11-06 17:00;DK2;4096,759766;549,270020
2024-11-06 15:00;2024-11-06 16:00;DK2;2241,070068;300,470001
2024-11-06 14:00;2024-11-06 15:00;DK2;1430,479980;191,789993
2024-11-06 13:00;2024-11-06 14:00;DK2;1039,130005;139,320007
2024-11-06 12:00;2024-11-06 13:00;DK2;936,270020;125,529999
2024-11-06 11:00;2024-11-06 12:00;DK2;918,450012;123,139999
2024-11-06 10:00;2024-11-06 11:00;DK2;918,299988;123,120003
2024-11-06 09:00;2024-11-06 10:00;DK2;995,049988;133,410004
2024-11-06 08:00;2024-11-06 09:00;DK2;1064,630005;142,740005
2024-11-06 07:00;2024-11-06 08:00;DK2;1465,310059;196,460007
2024-11-06 06:00;2024-11-06 07:00;DK2;1620,369995;217,250000
2024-11-06 05:00;2024-11-06 06:00;DK2;901,510010;120,870003
2024-11-06 04:00;2024-11-06 05:00;DK2;692,080017;92,790001
2024-11-06 03:00;2024-11-06 04:00;DK2;717,059998;96,139999
2024-11-06 02:00;2024-11-06 03:00;DK2;714,599976;95,809998
2024-11-06 01:00;2024-11-06 02:00;DK2;711,400024;95,379997
2024-11-06 00:00;2024-11-06 01:00;DK2;738,619995;99,029999
2024-11-05 23:00;2024-11-06 00:00;DK2;744,359985;99,800003
2024-11-05 22:00;2024-11-05 23:00;DK2;759,549988;101,849998
2024-11-05 21:00;2024-11-05 22:00;DK2;878,200012;117,760002
2024-11-05 20:00;2024-11-05 21:00;DK2;968,590027;129,880005
2024-11-05 19:00;2024-11-05 20:00;DK2;1265,400024;169,679993
2024-11-05 18:00;2024-11-05 19:00;DK2;2387,459961;320,140015
2024-11-05 17:00;2024-11-05 18:00;DK2;3213,979980;430,970001
2024-11-05 16:00;2024-11-05 17:00;DK2;3526,889893;472,929993
2024-11-05 15:00;2024-11-05 16:00;DK2;2474,260010;331,779999
2024-11-05 14:00;2024-11-05 15:00;DK2;1163,079956;155,960007
2024-11-05 13:00;2024-11-05 14:00;DK2;823,159973;110,379997
2024-11-05 12:00;2024-11-05 13:00;DK2;740,309998;99,269997
2024-11-05 11:00;2024-11-05 12:00;DK2;708,090027;94,949997
2024-11-05 10:00;2024-11-05 11:00;DK2;710,780029;95,309998
2024-11-05 09:00;2024-11-05 10:00;DK2;789,750000;105,900002
2024-11-05 08:00;2024-11-05 09:00;DK2;882,000000;118,269997
2024-11-05 07:00;2024-11-05 08:00;DK2;1016,239990;136,270004
2024-11-05 06:00;2024-11-05 07:00;DK2;1026,829956;137,690002
2024-11-05 05:00;2024-11-05 06:00;DK2;790,570007;106,010002
2024-11-05 04:00;2024-11-05 05:00;DK2;716,669983;96,099998
2024-11-05 03:00;2024-11-05 04:00;DK2;701,010010;94,000000
2024-11-05 02:00;2024-11-05 03:00;DK2;680,869995;91,300003
2024-11-05 01:00;2024-11-05 02:00;DK2;676,320007;90,690002
2024-11-05 00:00;2024-11-05 01:00;DK2;701,010010;94,000000
2024-11-04 23:00;2024-11-05 00:00;DK2;623,750000;83,639999
2024-11-04 22:00;2024-11-04 23:00;DK2;691,599976;92,739998
2024-11-04 21:00;2024-11-04 22:00;DK2;783,179993;105,019997
2024-11-04 20:00;2024-11-04 21:00;DK2;821,289978;110,129997
2024-11-04 19:00;2024-11-04 20:00;DK2;917,340027;123,010002
2024-11-04 18:00;2024-11-04 19:00;DK2;1208,920044;162,110001
2024-11-04 17:00;2024-11-04 18:00;DK2;1798,280029;241,139999
2024-11-04 16:00;2024-11-04 17:00;DK2;2059,739990;276,200012
2024-11-04 15:00;2024-11-04 16:00;DK2;1337,339966;179,330002
2024-11-04 14:00;2024-11-04 15:00;DK2;972,969971;130,470001
2024-11-04 13:00;2024-11-04 14:00;DK2;769,679993;103,209999
2024-11-04 12:00;2024-11-04 13:00;DK2;734,630005;98,510002
2024-11-04 11:00;2024-11-04 12:00;DK2;709,950012;95,199997
2024-11-04 10:00;2024-11-04 11:00;DK2;724,559998;97,160004
2024-11-04 09:00;2024-11-04 10:00;DK2;749,770020;100,540001
2024-11-04 08:00;2024-11-04 09:00;DK2;896,010010;120,150002
2024-11-04 07:00;2024-11-04 08:00;DK2;1025,170044;137,470001
2024-11-04 06:00;2024-11-04 07:00;DK2;1080,800049;144,929993
2024-11-04 05:00;2024-11-04 06:00;DK2;931,210022;124,870003
2024-11-04 04:00;2024-11-04 05:00;DK2;734,630005;98,510002
2024-11-04 03:00;2024-11-04 04:00;DK2;676,979980;90,779999
2024-11-04 02:00;2024-11-04 03:00;DK2;669,969971;89,839996
2024-11-04 01:00;2024-11-04 02:00;DK2;671,619995;90,059998
2024-11-04 00:00;2024-11-04 01:00;DK2;670,869995;89,959999
2024-11-03 23:00;2024-11-04 00:00;DK2;686,309998;92,029999
2024-11-03 22:00;2024-11-03 23:00;DK2;689,070007;92,400002
2024-11-03 21:00;2024-11-03 22:00;DK2;395,989990;53,099998
2024-11-03 20:00;2024-11-03 21:00;DK2;292,480011;39,220001
